1581279481,0.397910,20064,19998,0,75
1581279498,0.397910,20064,19998,0,76
1581279516,0.397910,20064,19998,0,77
1581279534,0.397910,20064,19998,0,78
1581279552,0.397910,20064,19998,0,79
1581279570,0.397910,20064,19998,0,80
1581279588,0.397898,20078,19998,0,81
1581279605,0.397898,20078,19998,0,82
1581279622,0.397898,20078,19998,0,83
1581279640,0.397898,20078,19998,0,84
1581279657,0.397898,20078,19998,0,85
1581279675,0.397898,20078,19998,0,86
1581279693,0.397898,20078,19998,0,87
1581279711,0.397898,20078,19998,0,88
1581279734,0.397895,20086,19998,0,89
1581279752,0.397895,20086,19998,0,90
1581279770,0.397895,20086,19998,0,91
1581279788,0.397895,20086,19998,0,92
1581279806,0.397895,20086,19998,0,93
1581279824,0.397895,20086,19998,0,94
1581279842,0.397895,20086,19998,0,95
1581279860,0.397895,20086,19998,0,96
1581279879,0.397895,20086,19998,0,97
1581279898,0.397895,20086,19998,0,98
1581279916,0.397895,20086,19998,0,99
1581279935,0.397895,20086,19998,0,100
1581279954,0.397895,20086,19998,0,101
1581280266,0.397895,20086,19998,0,102
1581280285,0.397895,20086,19998,0,103
1581280303,0.397895,20086,19998,0,104
1581280321,0.397895,20086,19998,0,105
1581280339,0.397895,20086,19998,0,106
1581280357,0.397895,20086,19998,0,107
1581280375,0.397895,20086,19998,0,108
1581280395,0.397895,20086,19998,0,109
1581280414,0.397895,20086,19998,0,110
1581280433,0.397895,20086,19998,0,111
1581280453,0.397895,20086,19998,0,112
1581280472,0.397895,20086,19998,0,113
1581280490,0.397895,20086,19998,0,114
1581280509,0.397895,20086,19998,0,115
1581280528,0.397895,20086,19998,0,116
1581280547,0.397895,20086,19998,0,117
1581280566,0.397895,20086,19998,0,118
1581280584,0.397890,20116,19998,0,119
1581280604,0.397890,20116,19998,0,120
1581280623,0.397890,20116,19998,0,121
1581280642,0.397890,20116,19998,0,122
1581280661,0.397890,20116,19998,0,123
1581280682,0.397890,20116,19998,0,124
1581280703,0.397890,20116,19998,0,125
1581280722,0.397890,20116,19998,0,126
1581280742,0.397890,20116,19998,0,127
1581280764,0.397890,20116,19998,0,128
1581280785,0.397890,20116,19998,0,129
1581280805,0.397890,20116,19998,0,130
1581280826,0.397890,20116,19998,0,131
1581280846,0.397890,20116,19998,0,132
1581280866,0.397890,20116,19998,0,133
1581280886,0.397890,20116,19998,0,134
1581280908,0.397890,20116,19998,0,135
1581280927,0.397890,20116,19998,0,136
1581280948,0.397890,20116,19998,0,137
1581280970,0.397890,20116,19998,0,138
1581280991,0.397890,20116,19998,0,139
1581281012,0.397890,20116,19998,0,140
1581281033,0.397890,20116,19998,0,141
1581281054,0.397890,20116,19998,0,142
1581281074,0.397890,20116,19998,0,143
1581281096,0.397890,20116,19998,0,144
1581281118,0.397890,20116,19998,0,145
1581281139,0.397890,20116,19998,0,146
1581281160,0.397890,20116,19998,0,147
1581281181,0.397890,20116,19998,0,148
1581281203,0.397890,20116,19998,0,149
1581281226,0.397890,20116,19998,0,150
1581281248,0.397890,20116,19998,0,151
1581281268,0.397890,20116,19998,0,152
1581281290,0.397890,20116,19998,0,153
1581281312,0.397890,20116,19998,0,154
1581281334,0.397890,20116,19998,0,155
1581281356,0.397890,20116,19998,0,156
1581281379,0.397890,20116,19998,0,157
1581281402,0.397890,20116,19998,0,158
1581281423,0.397890,20116,19998,0,159
1581281444,0.397890,20116,19998,0,160
1581281466,0.397890,20116,19998,0,161
1581281489,0.397890,20116,19998,0,162
1581281511,0.397890,20116,19998,0,163
1581281533,0.397890,20116,19998,0,164
1581281554,0.397890,20116,19998,0,165
1581281576,0.397890,20116,19998,0,166
1581281598,0.397890,20116,19998,0,167
1581281620,0.397890,20116,19998,0,168
1581281642,0.397890,20116,19998,0,169
1581281664,0.397890,20116,19998,0,170
1581281686,0.397890,20116,19998,0,171
1581281708,0.397890,20116,19998,0,172
1581281731,0.397890,20116,19998,0,173
1581281755,0.397890,20116,19998,0,174
1581281779,0.397890,20116,19998,0,175
1581281802,0.397890,20116,19998,0,176
1581281826,0.397890,20116,19998,0,177
1581281849,0.397890,20116,19998,0,178
1581281872,0.397890,20116,19998,0,179
1581281896,0.397890,20116,19998,0,180
1581281920,0.397890,20116,19998,0,181
1581281943,0.397890,20116,19998,0,182
1581281966,0.397890,20116,19998,0,183
1581281990,0.397890,20116,19998,0,184
1581282013,0.397890,20116,19998,0,185
1581282037,0.397890,20116,19998,0,186
1581282061,0.397890,20116,19998,0,187
1581282084,0.397890,20116,19998,0,188
1581282107,0.397890,20116,19998,0,189
1581282130,0.397890,20116,19998,0,190
1581282153,0.397890,20116,19998,0,191
1581282177,0.397890,20116,19998,0,192
1581282200,0.397890,20116,19998,0,193
1581282224,0.397890,20116,19998,0,194
1581282247,0.397890,20116,19998,0,195
1581282269,0.397890,20116,19998,0,196
1581282294,0.397890,20116,19998,0,197
1581282319,0.397890,20116,19998,0,198
1581282345,0.397890,20116,19998,0,199
1581282370,0.397890,20116,19998,0,200
1581282394,0.397890,20116,19998,0,201
1581282419,0.397890,20116,19998,0,202
1581282444,0.397890,20116,19998,0,203
1581282489,0.397890,20116,19998,0,204
1581282536,0.397890,20116,19998,0,205
1581282561,0.397890,20116,19998,0,206
